model;Manufacturer;Year;Price;Transmission;mileage;fuelType;Tax;Mpg;engineSize;model_index;manufacturer_index;transmission_index;fuelType_index
5 Series;bmw;2015.0;16000.0;Semi-Auto;64194.0;Diesel;165.0;51.4;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;16490.0;Automatic;60000.0;Diesel;160.0;50.4;3.0;26.0;4.0;2.0;1.0
5 Series;bmw;2015.0;16899.0;Automatic;18641.0;Petrol;200.0;43.5;2.0;26.0;4.0;2.0;0.0
5 Series;bmw;2015.0;16990.0;Semi-Auto;34250.0;Diesel;30.0;62.8;2.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;17500.0;Manual;26355.0;Diesel;160.0;52.3;2.0;26.0;4.0;0.0;1.0
5 Series;bmw;2015.0;17830.0;Semi-Auto;33910.0;Diesel;160.0;51.4;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;17970.0;Semi-Auto;29060.0;Diesel;145.0;53.3;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;18722.0;Semi-Auto;30000.0;Diesel;165.0;51.4;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;19990.0;Semi-Auto;31567.0;Diesel;160.0;50.4;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2015.0;21857.0;Semi-Auto;44183.0;Diesel;160.0;49.6;3.0;26.0;4.0;1.0;1.0
5 Series;bmw;2016.0;10990.0;Manual;85635.0;Diesel;30.0;65.7;2.0;26.0;4.0;0.0;1.0
5 Series;bmw;2016.0;11000.0;Automatic;100170.0;Diesel;20.0;68.9;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;12639.0;Automatic;72924.0;Diesel;20.0;68.9;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;12795.0;Automatic;64470.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;12990.0;Automatic;89000.0;Diesel;125.0;60.1;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;12990.0;Manual;54820.0;Diesel;125.0;60.1;2.0;26.0;4.0;0.0;1.0
5 Series;bmw;2016.0;13000.0;Automatic;57784.0;Diesel;20.0;68.9;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;13465.0;Semi-Auto;71203.0;Diesel;125.0;60.1;2.0;26.0;4.0;1.0;1.0
5 Series;bmw;2016.0;13500.0;Automatic;91587.0;Diesel;165.0;51.4;3.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;13600.0;Automatic;64598.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;13990.0;Automatic;37000.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;13990.0;Automatic;57000.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;14079.0;Automatic;74322.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;14280.0;Automatic;52889.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;14373.0;Automatic;34424.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;14470.0;Semi-Auto;51030.0;Diesel;30.0;62.8;2.0;26.0;4.0;1.0;1.0
5 Series;bmw;2016.0;14490.0;Automatic;47000.0;Diesel;30.0;62.8;2.0;26.0;4.0;2.0;1.0
5 Series;bmw;2016.0;14499.0;Automatic;35644.0;Diesel;20.0;68.9;2.0;26.0;4.0;2.0;1.0
